Time,Name,Color,Mean_gray,Gray
2395,NNN157D,purple,130.54833333333332,"[123.74, 146.78, 167.78, 97.83, 121.6, 125.56]"
2400,mrfp1,red,147.58,"[146.9, 146.07, 149.77]"
2400,NNN157D,purple,130.59833333333333,"[124.77, 146.79, 167.53, 97.34, 122.11, 125.05]"
2405,NNN157D,purple,130.5633333333333,"[124.13, 146.54, 167.9, 97.12, 121.87, 125.82]"
2405,mrfp1,red,147.60666666666668,"[146.98, 145.88, 149.96]"
2410,mrfp1,red,147.49666666666667,"[146.58, 145.47, 150.44]"
2410,NNN157D,purple,130.45166666666668,"[124.34, 146.21, 167.38, 97.34, 121.95, 125.49]"
2415,mrfp1,red,147.32666666666668,"[146.36, 146.02, 149.6]"
2415,NNN157D,purple,130.45666666666668,"[124.32, 146.85, 167.75, 97.25, 121.46, 125.11]"
2420,mrfp1,red,147.17333333333332,"[145.72, 146.53, 149.27]"
2420,NNN157D,purple,130.4366666666667,"[124.22, 146.32, 167.33, 97.33, 122.43, 124.99]"
2425,mrfp1,red,147.6966666666667,"[146.36, 146.85, 149.88]"
2425,NNN157D,purple,130.59333333333333,"[124.63, 146.51, 167.87, 97.45, 121.93, 125.17]"
2430,mrfp1,red,147.79999999999998,"[146.81, 146.1, 150.49]"
2430,NNN157D,purple,130.63333333333333,"[124.37, 146.89, 167.13, 97.92, 122.22, 125.27]"
2435,mrfp1,red,147.56333333333336,"[146.49, 145.99, 150.21]"
2435,NNN157D,purple,130.42666666666665,"[125.13, 146.81, 167.17, 96.79, 121.85, 124.81]"
2440,mrfp1,red,147.29,"[146.64, 145.42, 149.81]"
2440,NNN157D,purple,130.40333333333334,"[124.13, 146.55, 167.51, 97.5, 121.83, 124.9]"
2445,NNN157D,purple,130.33833333333334,"[123.94, 146.1, 167.5, 97.18, 122.5, 124.81]"
2445,mrfp1,red,147.57666666666668,"[146.9, 145.93, 149.9]"
2450,mrfp1,red,147.42666666666668,"[146.43, 146.17, 149.68]"
2450,NNN157D,purple,130.71,"[124.44, 146.81, 168.33, 97.35, 122.23, 125.1]"
2455,mrfp1,red,147.50666666666666,"[146.63, 146.22, 149.67]"
2455,NNN157D,purple,130.57833333333335,"[124.54, 146.8, 167.7, 97.57, 122.37, 124.49]"
2460,mrfp1,red,147.64666666666668,"[146.56, 146.12, 150.26]"
2460,NNN157D,purple,130.15,"[123.95, 146.12, 167.49, 96.99, 121.89, 124.46]"
2465,NNN157D,purple,130.05666666666664,"[123.91, 145.61, 167.5, 96.76, 121.77, 124.79]"
2465,mrfp1,red,147.3733333333333,"[146.32, 145.98, 149.82]"
2470,mrfp1,red,147.56000000000003,"[146.29, 146.3, 150.09]"
2470,NNN157D,purple,130.29833333333332,"[124.55, 146.59, 167.46, 95.91, 121.89, 125.39]"
2475,mrfp1,red,147.2,"[146.3, 145.73, 149.57]"
2475,NNN157D,purple,130.29833333333332,"[123.61, 146.57, 168.06, 97.31, 121.68, 124.56]"
2480,mrfp1,red,147.86,"[147.07, 146.22, 150.29]"
2480,NNN157D,purple,130.435,"[124.84, 145.93, 167.55, 97.27, 122.12, 124.9]"
2485,mrfp1,red,147.54,"[146.62, 146.47, 149.53]"
2485,NNN157D,purple,130.055,"[123.84, 146.22, 167.64, 96.7, 121.82, 124.11]"
2490,mrfp1,red,147.22333333333336,"[146.84, 145.75, 149.08]"
2490,NNN157D,purple,130.345,"[124.04, 146.33, 167.67, 97.3, 122.03, 124.7]"
2495,NNN157D,purple,130.33,"[124.07, 146.2, 167.63, 97.4, 121.7, 124.98]"
2495,mrfp1,red,147.20666666666668,"[146.41, 145.41, 149.8]"
2500,mrfp1,red,147.67,"[146.85, 145.93, 150.23]"
2500,NNN157D,purple,130.00333333333333,"[123.51, 146.0, 167.11, 97.13, 121.47, 124.8]"
2505,mrfp1,red,147.47,"[146.92, 145.4, 150.09]"
2505,NNN157D,purple,129.94333333333336,"[123.84, 146.55, 166.75, 96.63, 121.58, 124.31]"
2510,mrfp1,red,147.41666666666666,"[146.86, 145.74, 149.65]"
2510,NNN157D,purple,130.32833333333335,"[123.97, 146.32, 167.61, 97.48, 121.91, 124.68]"
2515,NNN157D,purple,130.38666666666668,"[124.4, 146.0, 167.4, 97.34, 122.31, 124.87]"
2515,mrfp1,red,147.13666666666666,"[146.45, 145.83, 149.13]"
2520,mrfp1,red,147.17999999999998,"[147.13, 145.53, 148.88]"
2520,NNN157D,purple,130.26000000000002,"[123.62, 146.26, 167.64, 97.59, 121.59, 124.86]"
2525,mrfp1,red,147.23000000000002,"[146.51, 145.71, 149.47]"
2525,NNN157D,purple,130.0666666666667,"[124.05, 146.01, 167.37, 97.07, 121.2, 124.7]"
2530,mrfp1,red,147.32000000000002,"[146.59, 145.49, 149.88]"
2530,NNN157D,purple,129.83833333333334,"[123.81, 146.03, 166.94, 96.21, 121.53, 124.51]"
2535,NNN157D,purple,130.55666666666667,"[124.25, 145.87, 167.71, 97.78, 122.32, 125.41]"
2535,mrfp1,red,147.94333333333333,"[147.21, 146.32, 150.3]"
2540,NNN157D,purple,130.685,"[124.8, 146.54, 167.84, 97.95, 122.26, 124.72]"
2540,mrfp1,red,147.6,"[146.3, 146.18, 150.32]"
2545,mrfp1,red,147.86666666666665,"[146.85, 146.7, 150.05]"
2545,NNN157D,purple,131.07500000000002,"[124.73, 146.89, 167.71, 98.57, 123.11, 125.44]"
2550,mrfp1,red,147.7,"[146.73, 146.19, 150.18]"
2550,NNN157D,purple,130.48666666666665,"[124.22, 146.33, 167.3, 97.75, 122.41, 124.91]"
2555,mrfp1,red,148.03666666666666,"[146.8, 146.74, 150.57]"
2555,NNN157D,purple,130.82666666666668,"[124.61, 146.43, 167.36, 98.33, 122.34, 125.89]"
2560,mrfp1,red,147.29333333333332,"[146.47, 145.9, 149.51]"
2560,NNN157D,purple,130.28166666666667,"[123.73, 146.08, 167.51, 96.53, 122.31, 125.53]"
2565,NNN157D,purple,130.69999999999996,"[124.94, 146.45, 167.57, 97.88, 122.31, 125.05]"
2565,mrfp1,red,147.99333333333334,"[147.05, 146.68, 150.25]"
2570,mrfp1,red,147.92333333333332,"[147.16, 146.54, 150.07]"
2570,NNN157D,purple,130.99166666666665,"[125.25, 146.43, 167.91, 97.91, 122.79, 125.66]"
2575,mrfp1,red,147.84,"[147.35, 146.04, 150.13]"
2575,NNN157D,purple,130.74666666666667,"[124.2, 146.76, 167.87, 97.25, 122.93, 125.47]"
2580,mrfp1,red,147.23999999999998,"[146.04, 145.62, 150.06]"
2580,NNN157D,purple,130.13666666666666,"[124.22, 146.43, 167.54, 96.88, 121.48, 124.27]"
2585,NNN157D,purple,130.97666666666666,"[124.83, 147.0, 167.54, 97.71, 122.9, 125.88]"
2585,mrfp1,red,147.63,"[147.2, 145.74, 149.95]"
2590,mrfp1,red,147.45666666666668,"[146.86, 145.87, 149.64]"
2590,NNN157D,purple,130.355,"[124.9, 145.95, 166.65, 97.16, 121.73, 125.74]"
2595,mrfp1,red,147.26000000000002,"[146.27, 145.44, 150.07]"
2595,NNN157D,purple,130.55666666666667,"[124.45, 146.29, 167.54, 97.73, 121.93, 125.4]"
2600,mrfp1,red,147.64999999999998,"[146.89, 145.66, 150.4]"
2600,NNN157D,purple,130.42666666666665,"[124.73, 146.41, 167.27, 97.66, 121.69, 124.8]"
2605,mrfp1,red,147.51666666666668,"[146.74, 145.88, 149.93]"
2605,NNN157D,purple,130.82166666666666,"[124.55, 146.72, 168.13, 98.12, 122.53, 124.88]"
2610,mrfp1,red,147.36666666666667,"[146.36, 146.03, 149.71]"
2610,NNN157D,purple,130.83,"[124.9, 146.65, 167.63, 97.75, 122.85, 125.2]"
2615,mrfp1,red,147.51333333333332,"[146.11, 146.02, 150.41]"
2615,NNN157D,purple,130.63833333333335,"[124.35, 146.86, 167.32, 97.83, 122.48, 124.99]"
2620,mrfp1,red,148.36,"[147.79, 146.98, 150.31]"
2620,NNN157D,purple,130.71333333333334,"[124.39, 146.64, 167.7, 98.01, 122.49, 125.05]"
2625,mrfp1,red,147.46666666666667,"[146.96, 145.67, 149.77]"
2625,NNN157D,purple,130.80666666666664,"[124.86, 146.64, 167.82, 97.84, 122.25, 125.43]"
2630,NNN157D,purple,130.86666666666665,"[124.91, 146.87, 167.62, 97.65, 122.87, 125.28]"
2630,mrfp1,red,147.9,"[147.21, 146.49, 150.0]"
2635,mrfp1,red,147.55666666666664,"[147.26, 145.7, 149.71]"
2635,NNN157D,purple,130.92833333333334,"[125.14, 146.52, 167.29, 98.5, 122.67, 125.45]"
2640,mrfp1,red,147.44,"[146.48, 146.22, 149.62]"
2640,NNN157D,purple,130.36166666666665,"[124.55, 146.32, 167.11, 96.8, 121.81, 125.58]"
2645,mrfp1,red,147.5533333333333,"[146.65, 146.25, 149.76]"
2645,NNN157D,purple,130.79,"[124.69, 146.47, 167.82, 97.73, 122.52, 125.51]"
2650,NNN157D,purple,130.46166666666667,"[124.46, 145.88, 167.43, 98.01, 121.88, 125.11]"
2650,mrfp1,red,147.42333333333335,"[146.77, 145.94, 149.56]"
2655,mrfp1,red,147.22666666666666,"[146.9, 145.46, 149.32]"
2655,NNN157D,purple,130.665,"[124.55, 146.89, 167.33, 97.65, 122.29, 125.28]"
2660,mrfp1,red,147.44999999999996,"[146.42, 145.76, 150.17]"
2660,NNN157D,purple,130.37833333333333,"[125.16, 145.6, 167.1, 96.88, 121.85, 125.68]"
2665,mrfp1,red,147.80333333333337,"[147.49, 145.83, 150.09]"
2665,NNN157D,purple,130.75,"[125.23, 146.88, 167.84, 97.42, 122.22, 124.91]"
2670,NNN157D,purple,130.595,"[124.87, 147.06, 167.46, 97.74, 121.76, 124.68]"
2670,mrfp1,red,147.64,"[147.2, 146.0, 149.72]"
2675,NNN157D,purple,130.555,"[124.55, 146.2, 167.57, 97.79, 121.73, 125.49]"
2675,mrfp1,red,147.50666666666666,"[146.46, 146.22, 149.84]"
2680,mrfp1,red,147.63333333333333,"[146.52, 146.4, 149.98]"
2680,NNN157D,purple,130.665,"[124.87, 146.55, 167.78, 96.98, 122.52, 125.29]"
2685,mrfp1,red,147.58,"[146.6, 146.16, 149.98]"
2685,NNN157D,purple,130.83666666666667,"[124.94, 146.47, 167.93, 97.42, 122.77, 125.49]"
2690,mrfp1,red,147.48000000000002,"[146.59, 145.99, 149.86]"
2690,NNN157D,purple,130.71166666666667,"[125.1, 146.63, 167.09, 98.23, 122.15, 125.07]"
2695,mrfp1,red,147.77666666666667,"[146.88, 146.48, 149.97]"
2695,NNN157D,purple,130.19333333333333,"[124.79, 146.35, 166.74, 96.29, 122.32, 124.67]"
2700,mrfp1,red,147.35666666666663,"[146.89, 145.41, 149.77]"
2700,NNN157D,purple,130.82666666666668,"[124.99, 146.24, 167.71, 97.81, 122.5, 125.71]"
2705,mrfp1,red,147.17,"[146.76, 145.47, 149.28]"
2705,NNN157D,purple,130.48833333333334,"[124.47, 146.28, 167.24, 98.09, 121.95, 124.9]"
2710,mrfp1,red,147.51999999999998,"[146.76, 145.7, 150.1]"
2710,NNN157D,purple,130.60166666666666,"[124.25, 146.49, 167.65, 98.05, 121.87, 125.3]"
2715,NNN157D,purple,130.73666666666665,"[124.64, 146.85, 167.22, 98.29, 122.25, 125.17]"
2715,mrfp1,red,147.29999999999998,"[146.56, 145.14, 150.2]"
2720,mrfp1,red,147.49666666666667,"[146.54, 146.17, 149.78]"
2720,NNN157D,purple,130.265,"[123.97, 146.69, 167.33, 96.9, 121.76, 124.94]"
2725,mrfp1,red,147.09,"[146.19, 145.63, 149.45]"
2725,NNN157D,purple,130.48833333333332,"[124.58, 146.35, 167.06, 97.61, 122.19, 125.14]"
2730,mrfp1,red,147.64666666666665,"[146.42, 146.13, 150.39]"
2730,NNN157D,purple,130.32333333333335,"[123.96, 146.02, 166.76, 97.25, 122.1, 125.85]"
2735,NNN157D,purple,130.11166666666668,"[124.04, 146.07, 166.84, 96.64, 122.38, 124.7]"
2735,mrfp1,red,147.2466666666667,"[146.61, 145.33, 149.8]"
2740,mrfp1,red,147.4266666666667,"[146.11, 146.21, 149.96]"
2740,NNN157D,purple,130.47333333333333,"[124.31, 146.38, 167.45, 97.56, 122.01, 125.13]"
2745,mrfp1,red,147.15666666666667,"[146.04, 145.69, 149.74]"
2745,NNN157D,purple,130.29166666666666,"[123.98, 145.74, 167.25, 97.26, 121.97, 125.55]"
2750,mrfp1,red,147.34333333333333,"[146.12, 146.07, 149.84]"
2750,NNN157D,purple,130.73666666666668,"[124.73, 146.27, 167.82, 97.38, 122.38, 125.84]"
2755,mrfp1,red,147.48666666666668,"[146.79, 145.81, 149.86]"
2755,NNN157D,purple,130.53666666666666,"[124.09, 146.2, 167.57, 97.6, 122.64, 125.12]"
2760,NNN157D,purple,130.395,"[124.08, 146.35, 167.45, 97.33, 122.17, 124.99]"
2760,mrfp1,red,147.16,"[146.57, 145.41, 149.5]"
2765,mrfp1,red,147.4,"[146.41, 145.77, 150.02]"
2765,NNN157D,purple,130.45833333333334,"[124.78, 146.2, 167.28, 97.27, 122.04, 125.18]"
2770,mrfp1,red,147.3033333333333,"[146.46, 145.91, 149.54]"
2770,NNN157D,purple,129.94500000000002,"[124.0, 145.59, 166.7, 97.03, 121.53, 124.82]"
2775,mrfp1,red,147.59666666666666,"[146.43, 146.05, 150.31]"
2775,NNN157D,purple,130.295,"[124.71, 146.12, 166.72, 97.59, 121.96, 124.67]"
2780,NNN157D,purple,130.29500000000004,"[123.54, 146.36, 167.15, 97.83, 121.96, 124.93]"
2780,mrfp1,red,147.41333333333333,"[146.95, 145.72, 149.57]"
2785,mrfp1,red,147.63666666666668,"[147.1, 145.87, 149.94]"
2785,NNN157D,purple,130.47333333333333,"[124.29, 146.48, 167.42, 97.25, 122.14, 125.26]"
2790,mrfp1,red,147.28333333333333,"[146.41, 145.98, 149.46]"
2790,NNN157D,purple,130.185,"[124.28, 145.71, 166.91, 97.21, 121.92, 125.08]"
2795,mrfp1,red,146.67666666666668,"[146.04, 145.3, 148.69]"
2795,NNN157D,purple,130.27,"[123.04, 146.62, 167.19, 97.4, 122.13, 125.24]"
2800,mrfp1,red,147.38,"[146.81, 145.62, 149.71]"
2800,NNN157D,purple,130.20166666666668,"[123.82, 146.6, 167.47, 96.62, 121.48, 125.22]"
2805,NNN157D,purple,130.20000000000002,"[123.98, 146.0, 166.8, 96.76, 122.17, 125.49]"
2805,mrfp1,red,147.6266666666667,"[146.86, 146.17, 149.85]"
2810,mrfp1,red,147.35333333333335,"[146.46, 145.51, 150.09]"
2810,NNN157D,purple,130.29666666666665,"[124.11, 146.3, 166.86, 97.05, 122.42, 125.04]"
2815,mrfp1,red,147.49666666666667,"[146.83, 145.53, 150.13]"
2815,NNN157D,purple,130.18499999999997,"[123.42, 146.48, 166.78, 97.04, 122.32, 125.07]"
2820,mrfp1,red,147.25666666666666,"[146.68, 145.8, 149.29]"
2820,NNN157D,purple,130.275,"[123.55, 146.73, 167.02, 96.8, 122.46, 125.09]"
2825,mrfp1,red,147.26333333333335,"[145.96, 145.58, 150.25]"
2825,NNN157D,purple,130.095,"[124.07, 145.88, 166.95, 96.89, 121.74, 125.04]"
2830,mrfp1,red,147.80666666666667,"[146.61, 146.55, 150.26]"
2830,NNN157D,purple,130.15166666666664,"[124.14, 145.75, 167.37, 97.29, 121.79, 124.57]"
2835,mrfp1,red,147.6966666666667,"[147.29, 145.81, 149.99]"
2835,NNN157D,purple,130.425,"[124.48, 145.99, 167.22, 97.3, 122.43, 125.13]"
2840,mrfp1,red,147.55666666666667,"[147.0, 146.05, 149.62]"
2840,NNN157D,purple,130.3766666666667,"[124.38, 146.39, 167.19, 98.03, 121.79, 124.48]"
2845,mrfp1,red,147.21666666666667,"[146.63, 145.12, 149.9]"
2845,NNN157D,purple,130.45499999999998,"[124.11, 146.27, 167.53, 97.69, 122.15, 124.98]"
2850,mrfp1,red,147.25666666666666,"[146.56, 145.79, 149.42]"
2850,NNN157D,purple,130.005,"[123.45, 145.31, 166.98, 97.28, 122.22, 124.79]"
2855,mrfp1,red,147.42666666666665,"[146.41, 145.5, 150.37]"
2855,NNN157D,purple,129.89333333333332,"[123.63, 145.01, 167.0, 96.69, 121.92, 125.11]"
2860,NNN157D,purple,130.15333333333334,"[123.69, 145.3, 167.16, 97.84, 121.64, 125.29]"
2860,mrfp1,red,147.33666666666667,"[146.48, 145.97, 149.56]"
2865,mrfp1,red,147.57666666666668,"[146.45, 146.32, 149.96]"
2865,NNN157D,purple,130.41333333333333,"[124.13, 146.49, 167.69, 97.29, 122.01, 124.87]"
2870,mrfp1,red,147.04999999999998,"[145.87, 145.88, 149.4]"
2870,NNN157D,purple,130.59,"[124.49, 145.92, 167.2, 97.77, 122.38, 125.78]"
2875,mrfp1,red,147.51666666666668,"[146.31, 145.93, 150.31]"
2875,NNN157D,purple,130.14666666666668,"[124.23, 145.54, 167.23, 96.79, 122.5, 124.59]"
2880,mrfp1,red,147.39333333333332,"[146.64, 145.5, 150.04]"
2880,NNN157D,purple,130.67999999999998,"[124.58, 146.5, 167.87, 97.74, 122.42, 124.97]"
2885,mrfp1,red,147.2266666666667,"[146.09, 145.86, 149.73]"
2885,NNN157D,purple,130.28,"[124.34, 145.74, 167.56, 97.38, 121.98, 124.68]"
2890,mrfp1,red,147.57,"[146.87, 145.77, 150.07]"
2890,NNN157D,purple,130.3516666666667,"[123.73, 145.93, 167.11, 98.37, 121.79, 125.18]"
2895,mrfp1,red,147.67999999999998,"[147.13, 145.95, 149.96]"
2895,NNN157D,purple,129.94166666666666,"[124.0, 145.39, 166.73, 97.38, 121.76, 124.39]"
2900,NNN157D,purple,130.37166666666664,"[124.2, 146.36, 167.17, 97.05, 122.04, 125.41]"
2900,mrfp1,red,147.61,"[146.63, 146.03, 150.17]"
2905,mrfp1,red,147.88,"[146.98, 146.05, 150.61]"
2905,NNN157D,purple,130.27833333333334,"[124.33, 146.12, 166.92, 97.06, 121.99, 125.25]"
2910,mrfp1,red,147.79666666666665,"[146.88, 146.43, 150.08]"
2910,NNN157D,purple,130.54666666666665,"[124.6, 146.44, 167.25, 97.18, 122.38, 125.43]"
2915,mrfp1,red,147.14333333333332,"[146.51, 145.5, 149.42]"
2915,NNN157D,purple,129.85,"[123.59, 146.03, 166.38, 95.71, 122.61, 124.78]"
2920,NNN157D,purple,130.34,"[124.45, 146.48, 166.97, 97.29, 121.83, 125.02]"
2920,mrfp1,red,147.43666666666664,"[146.78, 145.75, 149.78]"
2925,mrfp1,red,147.3733333333333,"[146.86, 145.79, 149.47]"
2925,NNN157D,purple,130.59666666666666,"[125.14, 146.1, 167.29, 97.56, 122.41, 125.08]"
2930,mrfp1,red,147.89666666666668,"[147.38, 146.25, 150.06]"
2930,NNN157D,purple,130.4283333333333,"[124.35, 146.04, 167.85, 97.03, 122.28, 125.02]"
2935,mrfp1,red,147.94000000000003,"[147.02, 146.15, 150.65]"
2935,NNN157D,purple,130.67166666666665,"[124.59, 146.19, 167.64, 97.91, 122.02, 125.68]"
2940,mrfp1,red,147.64,"[147.2, 145.83, 149.89]"
2940,NNN157D,purple,130.47333333333333,"[124.4, 146.63, 167.09, 97.26, 122.36, 125.1]"
2945,NNN157D,purple,130.6316666666667,"[124.2, 146.11, 167.67, 97.75, 122.44, 125.62]"
2945,mrfp1,red,147.58666666666667,"[146.88, 145.59, 150.29]"
2950,mrfp1,red,147.22666666666666,"[146.37, 145.64, 149.67]"
2950,NNN157D,purple,130.5533333333333,"[124.42, 146.16, 167.43, 97.82, 122.26, 125.23]"
2955,mrfp1,red,147.56666666666663,"[146.95, 145.96, 149.79]"
2955,NNN157D,purple,130.61166666666668,"[124.55, 146.23, 167.82, 97.38, 122.34, 125.35]"
2960,mrfp1,red,147.64333333333337,"[147.27, 145.81, 149.85]"
2960,NNN157D,purple,130.60333333333332,"[124.73, 146.12, 167.33, 98.41, 121.9, 125.13]"
2965,NNN157D,purple,130.67666666666668,"[125.35, 146.7, 167.32, 97.37, 121.96, 125.36]"
2965,mrfp1,red,147.48,"[146.78, 145.98, 149.68]"
2970,mrfp1,red,147.70000000000002,"[146.56, 146.28, 150.26]"
2970,NNN157D,purple,130.56500000000003,"[124.55, 145.99, 167.37, 97.77, 122.45, 125.26]"
2975,mrfp1,red,147.70000000000002,"[146.8, 145.81, 150.49]"
2975,NNN157D,purple,130.71833333333333,"[124.39, 146.27, 167.5, 98.02, 122.31, 125.82]"
2980,mrfp1,red,147.95666666666668,"[147.18, 146.34, 150.35]"
2980,NNN157D,purple,130.71333333333334,"[124.63, 146.73, 166.74, 97.68, 123.32, 125.18]"
2985,mrfp1,red,147.52,"[146.85, 145.9, 149.81]"
2985,NNN157D,purple,130.52333333333334,"[124.83, 145.69, 167.32, 97.14, 122.78, 125.38]"
2990,NNN157D,purple,130.62500000000003,"[123.88, 146.47, 167.45, 97.77, 122.84, 125.34]"
2990,mrfp1,red,148.21666666666667,"[147.32, 146.86, 150.47]"
2995,mrfp1,red,148.10333333333332,"[147.16, 146.77, 150.38]"
2995,NNN157D,purple,131.075,"[124.67, 146.6, 167.22, 98.81, 123.74, 125.41]"
3000,mrfp1,red,147.76666666666668,"[147.02, 146.43, 149.85]"
3000,NNN157D,purple,130.79333333333332,"[125.0, 146.23, 167.49, 98.36, 122.16, 125.52]"
3005,mrfp1,red,147.94000000000003,"[147.28, 146.18, 150.36]"
3005,NNN157D,purple,130.80999999999997,"[124.31, 146.9, 167.15, 98.3, 122.28, 125.92]"
3010,mrfp1,red,147.92333333333332,"[147.04, 146.36, 150.37]"
3010,NNN157D,purple,130.81333333333333,"[125.13, 146.4, 167.12, 98.08, 122.76, 125.39]"
3015,mrfp1,red,147.73666666666665,"[146.69, 146.22, 150.3]"
3015,NNN157D,purple,130.77333333333334,"[124.38, 146.6, 167.54, 97.41, 123.2, 125.51]"
3020,mrfp1,red,147.94000000000003,"[147.63, 146.09, 150.1]"
3020,NNN157D,purple,130.99166666666667,"[124.76, 146.79, 167.48, 98.92, 122.81, 125.19]"
3025,mrfp1,red,147.79,"[146.85, 146.31, 150.21]"
3025,NNN157D,purple,130.81333333333333,"[125.03, 146.37, 167.73, 98.13, 121.74, 125.88]"
3030,mrfp1,red,148.08,"[146.93, 146.18, 151.13]"
3030,NNN157D,purple,130.76166666666666,"[124.83, 146.46, 167.2, 97.87, 122.8, 125.41]"
3035,NNN157D,purple,131.22,"[124.87, 146.95, 167.93, 98.44, 123.15, 125.98]"
3035,mrfp1,red,148.53,"[147.8, 146.97, 150.82]"
3040,mrfp1,red,148.02,"[146.8, 146.67, 150.59]"
3040,NNN157D,purple,130.9,"[125.01, 146.02, 167.42, 98.54, 122.85, 125.56]"
3045,mrfp1,red,148.08333333333334,"[147.29, 146.77, 150.19]"
3045,NNN157D,purple,131.19833333333335,"[125.09, 147.08, 168.13, 98.52, 122.74, 125.63]"
3050,mrfp1,red,147.75333333333333,"[146.93, 146.09, 150.24]"
3050,NNN157D,purple,131.06333333333333,"[125.11, 146.6, 168.3, 97.63, 123.09, 125.65]"
3055,NNN157D,purple,130.985,"[125.42, 146.74, 167.52, 97.96, 122.22, 126.05]"
3055,mrfp1,red,148.19000000000003,"[147.72, 146.36, 150.49]"
3060,mrfp1,red,147.89333333333332,"[147.21, 146.18, 150.29]"
3060,NNN157D,purple,130.90666666666667,"[124.93, 146.7, 167.44, 98.19, 122.72, 125.46]"
3065,mrfp1,red,147.63,"[147.16, 145.65, 150.08]"
3065,NNN157D,purple,130.42333333333332,"[124.13, 146.24, 167.43, 96.59, 122.6, 125.55]"
3070,mrfp1,red,147.8066666666667,"[146.88, 146.46, 150.08]"
3070,NNN157D,purple,130.465,"[124.29, 146.05, 167.33, 97.2, 122.3, 125.62]"
3075,NNN157D,purple,131.215,"[124.81, 147.48, 167.75, 98.21, 122.75, 126.29]"
3075,mrfp1,red,148.25,"[147.75, 146.16, 150.84]"
3080,NNN157D,purple,130.57833333333335,"[124.42, 146.4, 167.36, 97.5, 122.78, 125.01]"
3080,mrfp1,red,148.02666666666667,"[147.28, 146.45, 150.35]"
3085,mrfp1,red,148.41666666666666,"[147.36, 146.92, 150.97]"
3085,NNN157D,purple,131.04666666666668,"[124.85, 146.63, 167.88, 98.56, 122.73, 125.63]"
3090,mrfp1,red,148.4466666666667,"[147.38, 146.93, 151.03]"
3090,NNN157D,purple,131.22833333333335,"[125.19, 146.75, 168.12, 98.37, 122.47, 126.47]"
3095,mrfp1,red,147.8733333333333,"[146.93, 146.42, 150.27]"
3095,NNN157D,purple,130.60333333333332,"[124.14, 146.3, 167.25, 97.64, 122.79, 125.5]"
3100,mrfp1,red,148.11,"[146.94, 146.63, 150.76]"
3100,NNN157D,purple,130.29666666666665,"[124.01, 146.59, 166.89, 96.9, 121.76, 125.63]"
3105,NNN157D,purple,131.28666666666666,"[125.06, 147.13, 168.07, 98.46, 123.08, 125.92]"
3105,mrfp1,red,148.2566666666667,"[147.49, 146.72, 150.56]"
3110,mrfp1,red,147.97333333333333,"[147.41, 146.52, 149.99]"
3110,NNN157D,purple,130.36666666666667,"[123.87, 146.64, 167.45, 96.93, 121.56, 125.75]"
3115,mrfp1,red,147.73333333333335,"[146.61, 146.48, 150.11]"
3115,NNN157D,purple,130.51666666666668,"[124.36, 146.52, 166.85, 96.4, 122.76, 126.21]"
3120,mrfp1,red,147.83666666666667,"[146.98, 146.32, 150.21]"
3120,NNN157D,purple,130.61666666666665,"[124.99, 146.1, 167.41, 97.03, 122.27, 125.9]"
3125,NNN157D,purple,130.77333333333334,"[125.19, 146.55, 167.79, 97.38, 122.0, 125.73]"
3125,mrfp1,red,148.38333333333333,"[147.62, 146.63, 150.9]"
3130,mrfp1,red,148.23,"[147.2, 146.5, 150.99]"
3130,NNN157D,purple,130.79166666666669,"[124.45, 146.48, 167.27, 97.63, 123.09, 125.83]"
3135,mrfp1,red,148.49,"[147.42, 147.02, 151.03]"
3135,NNN157D,purple,130.65166666666667,"[124.92, 146.37, 166.93, 97.61, 122.66, 125.42]"
3140,mrfp1,red,148.38333333333333,"[147.56, 146.94, 150.65]"
3140,NNN157D,purple,130.67999999999998,"[124.67, 145.8, 167.55, 97.73, 122.52, 125.81]"
3145,mrfp1,red,148.07,"[147.29, 146.78, 150.14]"
3145,NNN157D,purple,130.72666666666666,"[124.53, 146.45, 167.27, 97.81, 122.76, 125.54]"
3150,mrfp1,red,148.46333333333334,"[147.22, 147.27, 150.9]"
3150,NNN157D,purple,131.00833333333333,"[124.95, 146.79, 167.78, 98.13, 122.62, 125.78]"
3155,mrfp1,red,148.02,"[147.54, 146.32, 150.2]"
3155,NNN157D,purple,131.20333333333335,"[125.04, 146.62, 167.9, 98.05, 123.14, 126.47]"
3160,mrfp1,red,148.57333333333335,"[147.81, 146.76, 151.15]"
3160,NNN157D,purple,130.91166666666666,"[125.52, 145.94, 167.98, 97.74, 123.16, 125.13]"
3165,NNN157D,purple,130.94833333333332,"[125.87, 145.91, 167.3, 98.22, 123.05, 125.34]"
3165,mrfp1,red,148.3166666666667,"[147.3, 146.67, 150.98]"
3170,mrfp1,red,147.88,"[146.63, 146.27, 150.74]"
3170,NNN157D,purple,131.32833333333335,"[126.17, 146.92, 167.84, 98.08, 123.18, 125.78]"
3175,mrfp1,red,148.48999999999998,"[147.42, 147.26, 150.79]"
3175,NNN157D,purple,130.59333333333333,"[124.7, 145.92, 167.39, 97.52, 122.2, 125.83]"
3180,mrfp1,red,148.36333333333334,"[147.71, 146.42, 150.96]"
3180,NNN157D,purple,130.955,"[124.34, 146.92, 167.51, 97.94, 123.23, 125.79]"
3185,NNN157D,purple,131.0,"[124.62, 147.01, 168.25, 97.79, 122.49, 125.84]"
3185,mrfp1,red,148.42999999999998,"[147.41, 146.74, 151.14]"
